t,u,v,w,p,q,r,xf,yf,zf,e0,ex,ey,ez,Phi,Psi
0.3000000000000006,174.9976499091778,-3.573219161837782e-18,-0.9069323375232348,1.854153402287118e-20,2.2660747464051546e-17,-1.0305512103269948e-20,37.12310601236197,37.12310601222566,-1500.0,0.9238764307920159,0.0009916261287170095,-0.0023939972487765342,0.3826821475870007,1.777105530404923e-06,1.7771055303994862e-06
0.3166666666666673,174.9976499091778,-3.8712246407456694e-18,-0.9069323375232348,2.117167026365488e-20,2.522239717737911e-17,-1.1984342561903111e-20,39.1855007908405,39.18550079066867,-1500.0,0.9238764307922844,0.0009916261287153296,-0.00239399724877723,0.3826821475863524,1.8758336154280832e-06,1.8758336154211282e-06
0.33333333333333404,174.9976499091778,-4.162660808426412e-18,-0.9069323375232348,2.3826678362869703e-20,2.7693100747038242e-17,-1.3794629296512655e-20,41.247895569322274,41.24789556910843,-1500.0,0.9238764307925856,0.0009916261287134453,-0.0023939972487780105,0.3826821475856252,1.9745617004513984e-06,1.9745617004426337e-06
0.35000000000000075,174.9976499091778,-4.311730757948486e-18,-0.9069323375232348,2.6402291618564857e-20,3.007285817302894e-17,-1.570625245375956e-20,43.310290347807666,43.31029034754457,-1500.0,0.9238764307929214,0.0009916261287113454,-0.00239399724877888,0.3826821475848148,2.0732897854748854e-06,2.073289785463986e-06
0.3666666666666675,174.9976499091778,-4.202887504812029e-18,-0.9069323375232347,2.8611651334302965e-20,3.18159925933406e-17,-1.7628035755931167e-20,45.37268512629707,45.37268512597671,-1500.0,0.9238764307932935,0.0009916261287090176,-0.0023939972487798437,0.38268214758391644,2.172017870498565e-06,2.1720178704851664e-06
0.3833333333333342,174.9976499091778,-3.760291264757458e-18,-0.9069323375232348,3.004124440959666e-20,3.113389651582734e-17,-1.9416391837337475e-20,47.435079904790896,47.43507990440442,-1500.0,0.9238764307937037,0.000991626128706451,-0.002393997248780906,0.38268214758292596,2.270745955522455e-06,2.270745955506157e-06
0.4000000000000009,174.9976499091778,-3.198923815930727e-18,-0.9069323375232347,3.048809910801834e-20,3.2816400173693376e-17,-2.0970956631051674e-20,49.497474683289575,49.497474682827274,-1500.0,0.9238764307941542,0.0009916261287036333,-0.0023939972487820728,0.38268214758183855,2.3694740405465774e-06,2.3694740405269377e-06
0.41666666666666763,174.9976499091778,-2.5007343560401743e-18,-0.9069323375232347,2.991871578617343e-20,3.1452208018666864e-17,-2.2235396040122725e-20,51.55986946179356,51.55986946124482,-1500.0,0.9238764307946465,0.0009916261287005533,-0.0023939972487833482,0.38268214758064995,2.468202125570953e-06,2.468202125547488e-06
0.43333333333333435,174.9976499091778,-1.6867290386538145e-18,-0.9069323375232348,2.827973123391924e-20,3.077011194115361e-17,-2.3145668098546987e-20,53.62226424030332,53.622264239656594,-1500.0,0.9238764307951827,0.000991626128697199,-0.0023939972487847373,0.3826821475793555,2.566930210595605e-06,2.5669302105677866e-06
0.45000000000000107,174.9976499091778,-6.619278726979594e-19,-0.9069323375232348,2.5470746441929826e-20,3.305892322347587e-17,-2.3621448711944637e-20,55.68465901881936,55.68465901806209,-1500.0,0.9238764307957648,0.0009916261286935589,-0.002393997248786245,0.3826821475779507,2.665658295620557e-06,2.66565829558781e-06
0.4666666666666678,174.9976499091778,3.776922954624049e-19,-0.9069323375232345,2.1530637206611154e-20,3.227072331168277e-17,-2.359910779273422e-20,57.74705379734218,57.747053796460804,-1500.0,0.923876430796394,0.000991626128689621,-0.0023939972487878754,0.3826821475764311,2.764386380645833e-06,2.764386380607535e-06
0.4833333333333345,174.9976499091778,1.5068521911128658e-18,-0.9069323375232345,1.6524062627646214e-20,3.092168884726766e-17,-2.2967800747719892e-20,59.809448575872324,59.8094485748522,-1500.0,0.9238764307970729,0.0009916261286853738,-0.0023939972487896344,0.382682147574792,2.8631144656714587e-06,2.8631144656269374e-06
0.5000000000000012,174.9976499091778,2.7632696969873626e-18,-0.9069323375232345,1.0478526113534167e-20,2.9648442835909585e-17,-2.1781944300454017e-20,61.87184335441033,61.871843353235725,-1500.0,0.9238764307978031,0.000991626128680806,-0.002393997248791526,0.38268214757302926,2.9618425506974606e-06,2.9618425506459915e-06
0.5166666666666679,174.9976499091778,4.2412999703034174e-18,-0.9069323375232344,3.2796024317554055e-21,2.839035451516291e-17,-1.9960420013158376e-20,63.934238132956786,63.93423813161081,-1500.0,0.9238764307985865,0.0009916261286759057,-0.0023939972487935553,0.38268214757113816,3.0605706357238666e-06,3.060570635664671e-06
0.5333333333333347,174.9976499091778,6.015138166448431e-18,-0.9069323375232343,-5.3063634821223466e-21,2.7208054647473264e-17,-1.7380435396049663e-20,65.99663291151228,65.99663290997685,-1500.0,0.9238764307994248,0.0009916261286706614,-0.0023939972487957276,0.3826821475691143,3.159298720750705e-06,3.1592987206829474e-06
0.5500000000000014,174.9976499091778,7.655517788709583e-18,-0.9069323375232343,-1.51510428876867e-20,2.6025754779783618e-17,-1.401640910218231e-20,68.05902769007741,68.05902768833325,-1500.0,0.92387643080032,0.0009916261286650613,-0.0023939972487980474,0.3826821475669531,3.258026805778004e-06,3.2580268057007933e-06
0.5666666666666681,174.9976499091778,9.393060901328155e-18,-0.9069323375232342,-2.6039362503998182e-20,2.4919243365151e-17,-9.879940795158132e-21,70.12142246865284,70.12142246667936,-1500.0,0.923876430801274,0.0009916261286590934,-0.0023939972488005194,0.38268214756465,3.3567548908057954e-06,3.3567548907181796e-06
0.5833333333333348,174.9976499091778,1.1108957013399193e-17,-0.9069323375232341,-3.7860170991328427e-20,2.382788964112979e-17,-4.958787503198155e-21,72.18381724723919,72.18381724501454,-1500.0,0.9238764308022884,0.000991626128652746,-0.002393997248803148,0.3826821475622005,3.4554829758341093e-06,3.4554829757350755e-06
0.6000000000000015,174.9976499091778,1.2801086558296433e-17,-0.9069323375232343,-5.0430828942409124e-20,2.2751693607719984e-17,7.312338179989385e-22,74.24621202583715,74.2462120233381,-1500.0,0.9238764308033657,0.0009916261286460084,-0.002393997248805939,0.3826821475596004,3.5542110608629784e-06,3.5542110607514496e-06
0.6166666666666683,174.9976499091778,1.423527862474092e-17,-0.9069323375232341,-6.3416747718117e-20,2.1751286027367206e-17,7.120374767977554e-21,76.30860680444742,76.30860680164938,-1500.0,0.9238764308045069,0.0009916261286388678,-0.0023939972488088964,0.38268214755684477,3.6529391458924363e-06,3.6529391457672706e-06
0.633333333333335,174.9976499091778,1.575915719789085e-17,-0.9069323375232343,-7.662429726033356e-20,2.0750878447014427e-17,1.416305329463048e-20,78.37100158307071,78.37100157994763,-1500.0,0.9238764308057147,0.0009916261286313133,-0.0023939972488120262,0.3826821475539294,3.7516672309225166e-06,3.7516672307825042e-06
0.6500000000000017,174.9976499091778,1.7254295252441995e-17,-0.9069323375232342,-9.004535292985572e-20,1.982625931971868e-17,2.1864521790701035e-20,80.43339636170774,80.43339635823213,-1500.0,0.9238764308069903,0.000991626128623333,-0.0023939972488153318,0.3826821475508496,3.850395315953254e-06,3.850395315797117e-06
0.6666666666666684,174.9976499091778,1.8718974245485866e-17,-0.9069323375232342,-1.0358732275022263e-19,1.8916797883034335e-17,3.020294756521384e-20,82.49579114035927,82.49579113650213,-1500.0,0.9238764308083359,0.000991626128614915,-0.0023939972488188186,0.382682147547601,3.949123400984686e-06,3.949123400811073e-06
0.6833333333333351,174.9976499091778,2.0267602303370667e-17,-0.9069323375232342,-1.1725513769601556e-19,1.8007336446349992e-17,3.918145497617315e-20,84.55818591902609,84.55818591475685,-1500.0,0.9238764308097533,0.0009916261286060477,-0.0023939972488224914,0.38268214754417895,4.047851486016848e-06,4.047851485824337e-06
0.7000000000000018,174.9976499091778,2.1897877870469557e-17,-0.9069323375232343,-1.3113249367836905e-19,1.7173663462722678e-17,4.882830261619614e-20,86.62058069770897,86.62058069299549,-1500.0,0.9238764308112445,0.0009916261285967194,-0.002393997248826355,0.38268214754057905,4.14657957104978e-06,4.146579570836871e-06
0.7166666666666686,174.9976499091778,2.3491377110229274e-17,-0.9069323375232343,-1.4520068769016034e-19,1.635514816970677e-17,5.914483314671294e-20,88.68297547640874,88.68297547121725,-1500.0,0.9238764308128111,0.000991626128586919,-0.0023939972488304147,0.38268214753679686,4.245307656083519e-06,4.245307655848637e-06
0.7333333333333353,174.9976499091778,2.5162450270054132e-17,-0.9069323375232343,-1.5944500806807946e-19,1.553663287669086e-17,7.013129909561048e-20,90.74537025512623,90.74537024942128,-1500.0,0.9238764308144551,0.0009916261285766342,-0.002393997248834675,0.3826821475328278,4.344035741118106e-06,4.344035740859598e-06
0.750000000000002,174.9976499091778,2.667663761088109e-17,-0.9069323375232343,-1.737583309597147e-19,1.4733275274286357e-17,8.176096900203842e-20,92.8077650338623,92.80776502760675,-1500.0,0.9238764308161784,0.0009916261285658537,-0.0023939972488391404,0.38268214752866747,4.442763826153582e-06,4.442763825869712e-06
0.7666666666666687,174.9976499091778,2.814904375687374e-17,-0.9069323375232343,-1.8796839442945426e-19,1.4005706124938884e-17,9.397999234017918e-20,94.87015981261781,94.87015980577277,-1500.0,0.9238764308179829,0.0009916261285545654,-0.0023939972488438164,0.3826821475243112,4.541491911189989e-06,4.541491910878939e-06
0.7833333333333354,174.9976499091778,2.957822273720685e-17,-0.9069323375232344,-2.0200832600724446e-19,1.3278136975591409e-17,1.0675967364563503e-19,96.93255459139368,96.93255458391845,-1500.0,0.9238764308198703,0.000991626128542758,-0.002393997248848707,0.38268214751975455,4.640219996227369e-06,4.640219995887237e-06
0.8000000000000022,174.9976499091778,3.073070993347667e-17,-0.9069323375232344,-2.1564524237563474e-19,1.2550567826243933e-17,1.2001866936325096e-19,98.99494937019081,98.99494936204286,-1500.0,0.9238764308218426,0.0009916261285304196,-0.002393997248853818,0.382682147514993,4.738948081265767e-06,4.738948080894563e-06
0.8166666666666689,174.9976499091778,3.1838810067987455e-17,-0.9069323375232344,-2.2868813335627107e-19,1.1898787129953487e-17,1.336749825684952e-19,101.05734414901012,101.05734414014508,-1500.0,0.9238764308239016,0.0009916261285175389,-0.0023939972488591535,0.38268214751002216,4.837676166305225e-06,4.837676165900873e-06
0.8333333333333356,174.9976499091778,3.29016411245742e-17,-0.9069323375232344,-2.4113842600000953e-19,1.1262164124274447e-17,1.4769848924139268e-19,103.11973892785258,103.11973891822414,-1500.0,0.9238764308260492,0.000991626128504104,-0.0023939972488647185,0.3826821475048375,4.936404251345792e-06,4.936404250906123e-06
0.8500000000000023,174.9976499091778,3.391841205165007e-17,-0.9069323375232345,-2.529970903413826e-19,1.0625541118595407e-17,1.6205915698571985e-19,105.18213370671917,105.1821336962791,-1500.0,0.9238764308282871,0.0009916261284901031,-0.002393997248870517,0.38268214749943436,5.035132336387513e-06,5.035132335910266e-06
0.866666666666669,174.9976499091778,3.47723675515968e-17,-0.9069323375232347,-2.6417792183895153e-19,9.988918112916366e-18,1.7670107834482314e-19,107.24452848561087,107.24452847430892,-1500.0,0.9238764308306174,0.0009916261284755245,-0.002393997248876556,0.3826821474938083,5.133860421430436e-06,5.133860420913257e-06
0.8833333333333357,174.9976499091778,3.569573498418368e-17,-0.9069323375232348,-2.746989990376915e-19,9.97376042230496e-18,1.915944560130631e-19,109.3069232645287,109.30692325231261,-1500.0,0.923876430833042,0.0009916261284603567,-0.0023939972488828385,0.38268214748795487,5.2325885064746105e-06,5.232588505915046e-06
0.9000000000000025,174.9976499091778,3.6339242636813654e-17,-0.9069323375232348,-2.844802874082372e-19,1.2959825472751886e-17,2.0668390309814158e-19,111.36931804347371,111.36931803028915,-1500.0,0.9238764308355627,0.000991626128444588,-0.00239399724888937,0.3826821474818696,5.331316591520085e-06,5.331316590915587e-06
0.9166666666666692,174.9976499091778,3.693602236355977e-17,-0.9069323375232348,-2.9338075101150045e-19,1.5854944379530377e-17,2.2188822076230272e-19,113.43171282244694,113.43171280823745,-1500.0,0.9238764308381813,0.0009916261284282069,-0.0023939972488961556,0.38268214747554785,5.43004467656691e-06,5.430044675914829e-06
0.9333333333333359,174.9976499091778,3.7486012218123325e-17,-0.9069323375232347,-3.014462866873015e-19,1.8052809518184206e-17,2.371787763424506e-19,115.49410760144947,115.49410758615646,-1500.0,0.9238764308408995,0.0009916261284112018,-0.0023939972489031994,0.3826821474689854,5.528772761615137e-06,5.528772760912722e-06
0.9500000000000026,174.9976499091778,3.798923223017761e-17,-0.9069323375232347,-3.0871753199414457e-19,1.7219136534556893e-17,2.5252767093165737e-19,117.5565023804824,117.55650236404507,-1500.0,0.9238764308437195,0.0009916261283935605,-0.0023939972489105065,0.3826821474621774,5.627500846664818e-06,5.627500845909214e-06
0.9666666666666693,174.9976499091778,3.8561836295781635e-17,-0.9069323375232347,-3.1531757067749013e-19,1.7006928865997213e-17,2.6793373189316854e-19,119.61889715954683,119.61889714190217,-1500.0,0.9238764308466428,0.000991626128375272,-0.002393997248918081,0.3826821474551196,5.726228931716006e-06,5.726228930904253e-06
0.9833333333333361,174.9976499091778,3.908721633281519e-17,-0.9069323375232348,-3.2134823304097015e-19,1.797702106512718e-17,2.8339656106261836e-19,121.68129193864391,121.68129191972662,-1500.0,0.9238764308496716,0.000991626128356324,-0.0023939972489259295,0.3826821474478073,5.824957016768757e-06,5.824957015897785e-06
1.0000000000000027,174.9976499091778,3.944942391378666e-17,-0.9069323375232349,-3.267281117399685e-19,2.0690247684568802e-17,2.9886431442268913e-19,123.74368671777479,123.74368669751728,-1500.0,0.9238764308528079,0.0009916261283367054,-0.0023939972489340562,0.38268214744023626,5.923685101823126e-06,5.923685100889758e-06
1.0166666666666693,174.9976499091778,3.9765422664955957e-17,-0.9069323375232348,-3.3139356995045097e-19,2.331252816034199e-17,3.142855840360642e-19,125.80608149694065,125.80608147527295,-1500.0,0.923876430856053,0.000991626128316404,-0.002393997248942465,0.3826821474324017,6.02241318687917e-06,6.022413185880113e-06
1.0333333333333359,174.9976499091778,4.00356079018858e-17,-0.9069323375232348,-3.353744607547046e-19,2.5237554867990516e-17,3.2963564007207473e-19,127.86847627614269,127.86847625299245,-1500.0,0.9238764308594091,0.0009916261282954086,-0.0023939972489511615,0.3826821474242993,6.121141271936945e-06,6.121141270868796e-06
1.0500000000000025,174.9976499091778,4.0260443228522235e-17,-0.9069323375232347,-3.386980562239336e-19,2.7101950813193418e-17,3.4489052129140423e-19,129.9308710553821,129.93087103067455,-1500.0,0.9238764308628781,0.000991626128273707,-0.0023939972489601504,0.3826821474159244,6.219869356996508e-06,6.219869355855749e-06
1.066666666666669,174.9976499091778,4.0440457963319766e-17,-0.9069323375232347,-3.4138946585892523e-19,2.5919650945503772e-17,3.600270360670626e-19,131.99326583466018,131.99326580831803,-1500.0,0.9238764308664618,0.0009916261282512883,-0.0023939972489694364,0.3826821474072727,6.318597442057921e-06,6.318597440840914e-06
1.0833333333333357,174.9976499091778,4.0692299012281214e-17,-0.9069323375232347,-3.4355890320808945e-19,2.4813139530871154e-17,3.75048767885621e-19,134.05566061397812,134.05566058592163,-1500.0,0.923876430870162,0.0009916261282281401,-0.0023939972489790246,0.3826821473983395,6.417325527121241e-06,6.417325525824232e-06
1.1000000000000023,174.9976499091778,4.078378053480349e-17,-0.9069323375232347,-3.452106976969743e-19,2.3721785806849944e-17,3.899341305390356e-19,136.11805539333722,136.11805536348407,-1500.0,0.9238764308739806,0.0009916261282042508,-0.0023939972489889195,0.3826821473891203,6.516053612186533e-06,6.516053610805644e-06
1.116666666666669,174.9976499091778,4.1064362145706666e-17,-0.9069323375232347,-3.4644609116217933e-19,2.2645589773440138e-17,4.0468810924998885e-19,138.18045017273877,138.18045014100406,-1500.0,0.9238764308779196,0.0009916261281796095,-0.002393997248999126,0.38268214737961087,6.6147816972538555e-06,6.614781695785086e-06
1.1333333333333355,174.9976499091778,4.1185188213154967e-17,-0.9069323375232347,-3.4733955861156426e-19,2.3433789685233234e-17,4.19316522045749e-19,140.2428449521841,140.24284491848027,-1500.0,0.9238764308819808,0.0009916261281542034,-0.00239399724900965,0.3826821473698063,6.713509782323274e-06,6.713509780762498e-06
1.1500000000000021,174.9976499091778,4.12635748399774e-17,-0.9069323375232348,-3.4779554939442324e-19,2.3600524281958696e-17,4.337736293586165e-19,142.30523973167453,142.30523969591138,-1500.0,0.9238764308861659,0.0009916261281280219,-0.0023939972490204945,0.3826821473597025,6.812237867394851e-06,6.812237865737817e-06
1.1666666666666687,174.9976499091778,4.118419728227828e-17,-0.9069323375232348,-3.477296826908375e-19,2.6131858614063452e-17,4.480142202339402e-19,144.36763451121143,144.36763447329602,-1500.0,0.9238764308904769,0.0009916261281010528,-0.0023939972490316652,0.3826821473492948,6.910965952468651e-06,6.910965950710978e-06
1.1833333333333353,174.9976499091778,4.1180674836220396e-17,-0.9069323375232348,-3.4716333701071617e-19,2.857224680249977e-17,4.620196765942609e-19,146.4300292907962,146.4300292506328,-1500.0,0.9238764308949159,0.0009916261280732846,-0.0023939972490431677,0.3826821473385787,7.0096940375447416e-06,7.009694035681916e-06
1.200000000000002,174.9976499091778,4.102114238148487e-17,-0.9069323375232347,-3.4610789210253643e-19,2.9163396736344594e-17,4.757722613622134e-19,148.4924240704302,148.49242402792035,-1500.0,0.9238764308994842,0.0009916261280447055,-0.002393997249055005,0.3826821473275496,7.108422122623188e-06,7.108422120650566e-06
1.2166666666666686,174.9976499091778,4.1190817047245256e-17,-0.9069323375232345,-3.4475794214028925e-19,2.7965939178043544e-17,4.893069416640351e-19,150.55481885011483,150.55481880515723,-1500.0,0.9238764309041841,0.0009916261280153037,-0.0023939972490671832,0.38268214731620304,7.207150207704059e-06,7.207150205616861e-06
1.2333333333333352,174.9976499091778,4.130150805194398e-17,-0.9069323375232345,-3.4337841063715785e-19,2.6783639310353898e-17,5.0269436713707e-19,152.61721362985156,152.617213582342,-1500.0,0.9238764309090173,0.0009916261279850672,-0.002393997249079707,0.3826821473045344,7.305878292787425e-06,7.305878290580732e-06
1.2500000000000018,174.9976499091778,4.1257309728618205e-17,-0.9069323375232345,-3.4180550749180725e-19,2.5616497133275658e-17,5.158842923957371e-19,154.67960840964187,154.67960835947324,-1500.0,0.9238764309139857,0.0009916261279539853,-0.0023939972490925818,0.3826821472925395,7.404606377873354e-06,7.404606375542111e-06
1.2666666666666684,174.9976499091778,4.117571568615133e-17,-0.9069323375232345,-3.3993333008506344e-19,2.4525143409254447e-17,5.288352902113376e-19,156.7420031894872,156.74200313654944,-1500.0,0.9238764309190913,0.0009916261279220458,-0.0023939972491058116,0.3826821472802136,7.5033344629619165e-06,7.503334460500929e-06
1.283333333333335,174.9976499091778,4.117367427040538e-17,-0.9069323375232347,-3.378424579799662e-19,2.3433789685233237e-17,5.415584091880825e-19,158.80439796938907,158.80439791356912,-1500.0,0.9238764309243358,0.000991626127889237,-0.0023939972491194015,0.3826821472675522,7.602062548053184e-06,7.6020625454571145e-06
1.3000000000000016,174.9976499091778,4.1251387007931446e-17,-0.9069323375232347,-3.35685550548155e-19,2.2418224414269054e-17,5.540913513400746e-19,160.86679274934897,160.86679269053076,-1500.0,0.9238764309297212,0.0009916261278555473,-0.002393997249133356,0.38268214725455085,7.70079063314723e-06,7.700790630410597e-06
1.3166666666666682,174.9976499091778,4.1525000767847e-17,-0.9069323375232347,-3.3368078729707754e-19,2.1417816833916275e-17,5.66498342006298e-19,162.92918752936848,162.9291874674328,-1500.0,0.9238764309352492,0.0009916261278209652,-0.0023939972491476805,0.3826821472412051,7.799518718244128e-06,7.799518715361301e-06
1.3333333333333348,174.9976499091778,4.199376803545341e-17,-0.9069323375232347,-3.320970714842495e-19,2.0417409253563497e-17,5.788699859786746e-19,164.99158230944911,164.9915822442737,-1500.0,0.9238764309409218,0.0009916261277854788,-0.0023939972491623792,0.38268214722751037,7.898246803343953e-06,7.898246800309156e-06
1.3500000000000014,174.9976499091778,4.2308522992361037e-17,-0.9069323375232347,-3.3090248841868937e-19,1.9492790126267748e-17,5.912189208217968e-19,167.05397708959248,167.05397702105188,-1500.0,0.9238764309467407,0.0009916261277490765,-0.0023939972491774575,0.3826821472134623,7.996974888446779e-06,7.996974885254085e-06
1.366666666666668,174.9976499091778,4.2586254078459e-17,-0.9069323375232345,-3.299086389802677e-19,1.8583328689583405e-17,6.035052645146863e-19,169.11637186980016,169.11637179776574,-1500.0,0.9238764309527079,0.0009916261277117468,-0.00239399724919292,0.38268214719905624,8.095702973552683e-06,8.095702970196013e-06
1.3833333333333346,174.9976499091778,4.271129422499283e-17,-0.9069323375232345,-3.2895003190216213e-19,1.7689024943510466e-17,6.156888001210001e-19,171.17876665007378,171.17876657441366,-1500.0,0.9238764309588253,0.0009916261276734773,-0.002393997249208772,0.3826821471842875,8.194431058661745e-06,8.194431055134864e-06
1.4000000000000012,174.9976499091778,4.2916908262880855e-17,-0.9069323375232345,-3.2797711189498033e-19,1.6855351959883153e-17,6.277551260903171e-19,173.24116143041496,173.24116135099402,-1500.0,0.9238764309650945,0.0009916261276342571,-0.0023939972492250166,0.38268214716915194,8.29315914377404e-06,8.293159140070562e-06
1.4166666666666679,174.9976499091778,4.2970866731355877e-17,-0.9069323375232348,-3.269391496765816e-19,1.6643144291323473e-17,6.396900196849428e-19,175.30355621082538,175.30355612750515,-1500.0,0.9238764309715177,0.0009916261275940744,-0.002393997249241661,0.3826821471536449,8.391887228889647e-06,8.391887225003026e-06
1.4333333333333345,174.9976499091778,4.2874401667312174e-17,-0.9069323375232348,-3.2562865317750825e-19,1.938668629198791e-17,6.514273148849911e-19,177.3659509913067,177.36595090394536,-1500.0,0.9238764309780966,0.0009916261275529179,-0.0023939972492587084,0.38268214713776205,8.49061531400865e-06,8.490615309932178e-06
1.450000000000001,174.9976499091778,4.2628927471572e-17,-0.9069323375232349,-3.238698947432333e-19,2.203928214898391e-17,6.629010475363716e-19,179.42834577186065,179.42834568031296,-1500.0,0.9238764309848333,0.0009916261275107754,-0.002393997249276165,0.38268214712149873,8.589343399131129e-06,8.589343394857937e-06
1.4666666666666677,174.9976499091778,4.235209366799935e-17,-0.9069323375232347,-3.2160183109350774e-19,2.3994624237855246e-17,6.740717501404145e-19,181.49074055248892,181.49074045660623,-1500.0,0.9238764309917292,0.0009916261274676348,-0.002393997249294034,0.3826821471048502,8.688071484257164e-06,8.688071479780224e-06
